id	date	class	matched	source	document	line	text
CHA-d8b38e9	2026-08-29	C2	mislabelled	changelog	reports/TR11_EXACT_COUNTING_BY_SYMMETRY_QUOTIENT.md	765	| v1.21 | 2026-08-29 | **Prior-art chain at the counting-question credit extended by eighteen years (Q-127/Q-335; cession-only, applied in the 2026-08-29 CITATIONS annotated-bibliography batch).** The sentence crediting Luo (2015) with the counting question now also records the earlier size-of-the-space framing — Huang Shisheng 黄石声 (1997), citing 沈宜甲/董光璧, invoking 8!×8! = 1,625,702,400 (mislabelle [...truncated]
CHA-1cbe5e37	2026-09-01	C1	retraction	changelog	reports/TR11_EXACT_COUNTING_BY_SYMMETRY_QUOTIENT.md	766	| v1.22 | 2026-09-01 | **§1's C4 epithet narrowed from attested to definitional (the 2026-08-30 correction propagated; nothing counted changes).** §1's statement of the counting target described C4's defined orientation as carrying a classical attestation alongside its definitional status. [METHODS.md](METHODS.md) §"Constraint set" established on 2026-08-30 that the *Xugua* attests only that the { [...truncated]
CHA-8476a36	2026-09-02	C1	withdrawn	changelog	reports/TR11_EXACT_COUNTING_BY_SYMMETRY_QUOTIENT.md	767	| v1.23 | 2026-09-02 | **§10(vi)'s independence claim corrected: the second engine does use the quotient machinery the sentence said it did not (prose batch P67; wording only, no integer changed).** The `verify.c --ie-count` description denied any shared machinery with the primary engine and then enumerated, as machinery the recount lacked, three capabilities it in fact uses — canonical-mask bookk [...truncated]
CHA-35a78678	2026-09-02	C1	withdrawn	changelog	reports/TR11_EXACT_COUNTING_BY_SYMMETRY_QUOTIENT.md	769	| v1.25 *(current)* | 2026-09-02 | **§6's measured layer profile refilled from the completed run; three further corrections (prose batch P72; Codex V2-F02 batch-4 charges 2, 3, 4, 5; `RP-9d39b21a`, `RP-089c4de7`, `RP-8c31ba03`, `RP-bb84c16f`, `RP-bb7395cd`, `RP-754f8752`, `RP-71e86ccc`, `RP-507e823d`, `RP-1b6b1678`). No count, theorem, orbit figure, rung value or canonical integer changed.** (1) * [...truncated]
INL-246d3ca9	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	4	interpretation are argued, not verified. One caveat is structural, and it frames all the rest: the same
INL-ed08fd2	2026-07-30	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	15	18:18-split credit, corrected 2026-07-30 — see [CITATIONS.md](../documentation/CITATIONS.md#hacker-moore2003)
INL-38bb8129	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	33	specific configurations rare largely by specification rather than principle; see §3's data-like caveat), and King Wen has them. The report culminates in the conflict theorem: the
INL-2b79d5b0	-	C3	consistency	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	49	space size estimate to 0.03% — a consistency check within the same estimator family, since that figure
INL-1e100e4f	-	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	52	measured population statistics — to our knowledge for the first time; corrections welcome. The literature's design inventory splits three ways:
INL-1b3e68ee	-	C3	consistency	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	74	mass; fractions are ratios of canonical-leaf masses. Consistency check: the instrument reproduced the
INL-2e13b5b3	-	C4	caveats	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	80	(independent C and Python implementations). Caveats stated up front:
INL-15bb5396	-	C3	off-by	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	83	≈10³⁸ orderings, where an off-by-one window, a tie convention or a wrap-vs-linear reading would pass
INL-2609196d	2026-08-01	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	96	weighted-population fractions, and the weighting is not known to be independent of the rules. *(Corrected 2026-08-01: this caveat previously said
INL-1180ea66	2026-08-01	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	123	caveat, added 2026-08-01: 0.66 is a ratio of three separately-estimated weighted masses and no
INL-391ca890	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	124	uncertainty is published for it. Per the §1 caveat, masses near 10⁻⁶ carry ~±10-15% relative sampling
INL-24afb2d2	2026-08-01	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	135	and only **×1.25 is the contingent residual**. *(Corrected 2026-08-01: this entry priced the anchor
INL-14d1c8b3	-	C3	superseded	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	137	closer" — both superseded. Per
INL-21952df	2026-09-02	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	148	expectations for those), measured in one run. ⚠ **[CORRECTED 2026-09-02 — this clause claimed the
INL-f73f48c	-	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	151	`--registry-verify` checks: 31 entries, 4 anchors, so 27. The same wording was corrected in
INL-1de1c165	2026-08-28	C3	correction	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	153	2026-08-28; this report was the site that correction did not reach, because here the clause spans a
INL-27c9a630	-	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	156	compared *against*. See CORRECTIONS.md]** Three headline findings. **(1) A new strongest
INL-3b5d9def	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	157	discriminator — with the data-likeness caveat stated plainly:** Schulz's S25–28 trigram configuration
INL-2b3b4cc7	2026-08-01	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	161	in order) holds in 2×10⁻⁸ of the population (×5×10⁷) — 2.4 orders beyond the previous champion (×5×10⁷ vs ×2×10⁵ = ×250; corrected 2026-08-01 from "three orders"). Like
INL-310af664	2026-08-28	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	164	exception-co-location meta-rule `ccn8` (both Schulz rules' violation sets sharing the locus S25/26) ⚠ **[CORRECTED 2026-08-28 — "confined" overstates the code, which requires only that the two violation sets SHARE the locus. Measured on King Wen: CC-A2 = {25,26} (confined), but R-S2 = {11,13,14,25,26,32} (not confined). `reg_ccn8`'s predicate is `set(v_a2)=={25,26}` and `{25,26} <= v_s2`, and i [...truncated]
INL-3a5b476b	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	212	**Deep-tail caveat (travels with the smallest figures; details in [METHODS.md](METHODS.md)):** below
INL-178f5f76	-	C1	withdrawn	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	231	withdrawn pending a stated null*) is perfectly satisfiable, and its
INL-1fa6c5df	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	241	stations 25–26) is a shadow of it. Standard caveat: witnesses produced by a solver seeded with King
INL-9fb082b	2026-09-02	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	246	UNSAT under C1+C2+C4+C5) ⚠ **[CORRECTED 2026-09-02, prose batch P37 — this ranked the SAT check as a third
INL-23a43b72	2026-08-29	C1	retracted	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	248	registered in RETRACTED_PHRASES.tsv; it is not restated here, so GATE 3 binds this site too). The 2026-08-29 retraction carried at
INL-1b5266f4	-	C1	retraction	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	252	the Lean leg proves. The retraction reached README.md, CLAIMS_DECIDED.md, CLAIM_TO_ARTIFACT.md and
INL-12052d00	2026-08-28	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	255	UNAFFECTED. See CORRECTIONS.md]**; joint-strict population size (pinned-walk estimate) ≈1.13×10²⁹ canonical orderings (95% CI [1.09, 1.17]×10²⁹; relerr 1.66%) ⚠ **[CORRECTED 2026-08-28 — the ±4.7% was a PREREGISTERED ANCHOR TOLERANCE BAND, not an error bar: `reports/evidence/f11/compute_f11_bf.py:85` names its check "Moore-joint size outside the +/-4.7% anchor band". The published 1.13×10²⁹ com [...truncated]
INL-39ceb003	2026-08-28	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	263	2 breaks, 2 violations) ⚠ **[CORRECTED 2026-08-28 — "minimal" is UNSUPPORTED: `reports/evidence/f11/f11_runA.out` carries `f11_hist 1 1 0` and `f11_hist 2 1 1`, both componentwise better than KW's `2 2 2` with nonzero mass, and the histogram is not CC-N4-conditioned so no extremal check exists. See CORRECTIONS.md]**; the 3-edit grand precursor satisfies those three **perfectly** — and breaks
INL-4e86961	-	C3	correction	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	269	other three by 2 each — a measured margin, with no extremal check (see the correction marker
INL-a28daf5	-	C1	withdrawn	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	270	earlier in this paragraph; "minimally imperfect" asserted the same unsupported extremal property and is withdrawn here
INL-16984469	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	279	which §3's deep-tail caveat says to read figures as order-of-magnitude only, so the two significant
INL-2eaf4c69	-	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	282	`SOLVE_KNUTH_SCORE=1 ./solve --estimate-knuth <probes>` reporting its mass with a CI.)* The usual caveat travels with this: the trigram configuration is a
INL-18e9b3e1	2026-08-27	C3	superseding	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	289	Dingzuo); the 36-unit consolidation to **Lai Zhide (1525–1604)** (via [Schulz 1982](../documentation/CITATIONS.md#schulz1982); the earlier statement of the 8+28=36 *count* — not the consolidation — by Shao Yong (11th c.) is **confirmed first-hand as of 2026-08-27** and applied 2026-08-29 in [CITATIONS.md](../documentation/CITATIONS.md#shaoyong), superseding the "second-hand, unconfirmed" hedge [...truncated]
INL-2de885da	2026-07-30	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	291	corrected 2026-07-30 per the [Li Shangxin 2008](../documentation/CITATIONS.md#li2008) first-hand
INL-191cdfb9	2026-07-03	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	296	registry) originates with **Schulz 1990** — attribution corrected 2026-07-03 upon first-hand reading
INL-1f1b1afb	-	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	303	measurement of this inventory — corrections welcome via CITATIONS.md. Honest closing caveats: rule
INL-1aaffefd	2026-07-05	C2	re-scoped	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	310	7. **The orientation layer, measured (2026-07-05; re-scoped + pair-only re-check 2026-07-26).**
INL-1fe1986b	2026-07-26	C2	re-scoped	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	314	**C4's definition** *(re-scoped 2026-07-26: the earlier text said "forced (Theorem 6)" — that
INL-13c12a6e	-	C1	retracted	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	315	theorem is retracted as false; C4's orientation is definitional — this project's convention, not a
INL-1cbe959e	-	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	318	and CLAIMS_DECIDED's corrections ledger)*, leaving 31 binary choices; conditioning on King Wen's
INL-3960ee0b	2026-07-26	C2	re-scoped	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	351	*Scope of the table (re-scoped 2026-07-26):* all tabulated p-values are exact over the
INL-147b37eb	2026-07-26	C2	re-scoped	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	365	anywhere in the fiber, but "forced" only relative to the defined opening *(re-scoped 2026-07-26;
INL-d5e9320	2026-08-01	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	398	*(Corrected 2026-08-01: this read "≈2.9×10⁷ weighted valid-sequence leaves", which is the C3-free
INL-184b85be	2026-08-01	C4	caveat	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	420	of freedom) out of the layer's ≈20.7-bit budget. *(Discount caveat, added 2026-08-01: that residual
INL-3435d897	2026-08-01	C3	corrections	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	445	*(Scope corrections, 2026-08-01. **(i)** Neither control is a member of that population — SOLVE.md
INL-16b1cebf	2026-07-05	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	457	received ordering; it is not independent support.)* *(Corrected 2026-07-05: the Mawangdui control was
INL-af006b3	-	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	459	the corrected array ([Shaughnessy 2022](../documentation/CITATIONS.md#shaughnessy2022), Table 11.2) makes the gate verdict stronger, not weaker.
INL-1a18dd0f	-	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	460	All 11 F5 functionals on the corrected Mawangdui: 15, 19, 11, 0, 4, 7, 8, 12, 0, 1, 1 in f5_names
INL-af6cfc6	-	C1	retraction	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	469	follow-up commit after operator review of this retraction.
INL-3310f58c	2026-09-01	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	475	*The conflict theorem's trade-off (§5). King Wen (red) misses the three graded rules by 2 each ⚠ **[CORRECTED 2026-09-01 — this caption read "by the minimal measured margins (2 each)"; "minimal" is UNSUPPORTED on the same grounds §5 gave on 2026-08-28: `reports/evidence/f11/f11_runA.out` carries `f11_hist 1 1 0` and `f11_hist 2 1 1`, both componentwise better than KW's `2 2 2` and with nonzero mas [...truncated]
INL-1a15c220	2026-08-21	C2	propagation	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	484	⚠ **Every `--estimate-knuth` command in this document requires a stack limit of at least 16 MB** — `ulimit -s 16384` suffices, and `ulimit -s unlimited` is one way to satisfy it, not the requirement itself. Under the default 8 MB stack the estimator does not start: `main` allocates a ~7.23 MB frame and `estimate_tree_knuth` a further ~1.02 MB (since 2026-08-21 the binary refuses with an actionable [...truncated]
INL-9604daa	-	C3	consistency	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	487	(consistency check vs the total-space size *estimate* in documentation/SEARCH_SPACE_SIZE.md, agreement
INL-21afd242	-	C3	consistency	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	488	0.03% — same estimator family, so this is consistency, not independent validation; cf. v1.18)
INL-272f44f4	2026-08-28	C3	corrected	inline	reports/TR1_EIGHT_CENTURIES_MEASURED.md	495	- Joint-strict population size (§4, ≈1.13×10²⁹, 95% CI [1.09, 1.17]×10²⁹) ⚠ **[CORRECTED 2026-08-28 — the ±4.7% was a PREREGISTERED ANCHOR TOLERANCE BAND, not an error bar: `reports/evidence/f11/compute_f11_bf.py:85` names its check "Moore-joint size outside the +/-4.7% anchor band". The published 1.13×10²⁹ comes from `reports/evidence/r11/r11_moore_strict.out` (`est=1.131036e+29`, 95%CI [1.0942e+ [...truncated]
CHA-6a4080f	2026-07-04	C3	correction	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	525	| v1.5 | 2026-07-04 | Adversarial round 2 correction: conflict-theorem claims scoped to pairing-preserving orderings |
CHA-11157fe1	2026-07-05	C3	erratum	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	528	| v1.8 | 2026-07-05 | **Erratum (Mawangdui corpus control):** the Mawangdui array used project-wide since 2026-04-06 was wrong (right octet membership; wrong octet order and within-octet order). §7's corpus-gate row recomputed on the corrected array (authority: Shaughnessy 2022, Brill, p. 50 + Table 11.2; discovered by the literature-audit cross-check): vdb_nuc 14 → 1, moving Mawangdui from "dead [...truncated]
CHA-256e3cbc	2026-07-11	C3	correction	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	531	| v1.11 | 2026-07-11 | Global-ledger qualifier added to §7's notable verdict (clears the 91-observable global bar as well as the family correction; see METHODS §"Global observable ledger") — part of the suite-wide global multiple-comparisons accounting pass. **Superseded — annotated 2026-08-01:** §7 no longer contains a "notable verdict" and now states the opposite in three places, attaching *no* [...truncated]
CHA-25fe7514	2026-07-11	C4	caveat	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	532	| v1.12 | 2026-07-11 | Deep-tail caveat attached to the smallest quoted masses in §3's table (ccn4, ccn8 order-of-magnitude; c2011n1 starvation-not-bound) and hedged in the executive summary — the METHODS CI-degradation caveat now travels with the figures. No values change |
CHA-1dd6900f	2026-07-26	C1	retraction	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	536	| v1.16 | 2026-07-26 | **§7 re-scope + pair-only fiber re-check (the "Theorem 6" retraction).** The forced-orientation "Theorem 6" is retracted repo-wide as FALSE (complementation is an exact symmetry of C1∩C2∩C3∩C5, machine-checked in [lean/KingWen.lean](../lean/KingWen.lean); C4's orientation is definitional, classically attested — see SPECIFICATION.md and CLAIMS_DECIDED's corrections ledger). § [...truncated]
CHA-24a0f481	2026-07-26	C4	caveat	changelog	reports/TR1_EIGHT_CENTURIES_MEASURED.md	537	| v1.17 | 2026-07-26 | **Headline-adjective + lineage-framing precision (round-2 audit, loops 4b F-5 and 4d F-C3).** Executive summary: "genuinely rare" → "extremely rare as stated", and abstract: "genuinely discriminating" → "discriminating as stated", with the data-like caveat (§3: the champion ccn4 figure is "partly specification, not principle") now carried in the headline sentences rather tha [...truncated]
